Attributes,Adj Close,Close,High,Low,Open,Volume
2017-02-03,3273.110107421875,3273.110107421875,3283.860107421875,3258.56005859375,3259.77001953125,39175800
2017-02-06,3238.31005859375,3238.31005859375,3282.9599609375,3235.22998046875,3274.8701171875,38727200
2017-02-07,3235.7099609375,3235.7099609375,3252.2900390625,3227.260009765625,3239.02001953125,37055600
2017-02-08,3238.0400390625,3238.0400390625,3250.81005859375,3214.31005859375,3240.820068359375,51440700
2017-02-09,3277.7900390625,3277.7900390625,3281.469970703125,3243.530029296875,3248.070068359375,41363500
2017-02-10,3270.830078125,3270.830078125,3289.929931640625,3264.840087890625,3281.2900390625,34918600
2017-02-13,3305.22998046875,3305.22998046875,3314.659912109375,3275.219970703125,3275.219970703125,32911000
2017-02-14,3308.889892578125,3308.889892578125,3310.800048828125,3297.47998046875,3305.610107421875,32420200
2017-02-15,3323.7099609375,3323.7099609375,3334.1201171875,3311.389892578125,3315.139892578125,39795200
2017-02-16,3311.0400390625,3311.0400390625,3327.590087890625,3304.31005859375,3321.590087890625,33018500
2017-02-17,3308.81005859375,3308.81005859375,3316.030029296875,3282.419921875,3310.72998046875,46988400
2017-02-20,3312.389892578125,3312.389892578125,3330.110107421875,3305.330078125,3321.659912109375,26899700
2017-02-21,3339.330078125,3339.330078125,3345.989990234375,3301.14990234375,3313.6201171875,32771100
2017-02-22,3339.27001953125,3339.27001953125,3355.39990234375,3324.679931640625,3341.5400390625,44932600
2017-02-23,3333.9599609375,3333.9599609375,3350.159912109375,3326.4599609375,3337.969970703125,35038800
2017-02-24,3304.090087890625,3304.090087890625,3334.679931640625,3280.360107421875,3333.699951171875,47449500
2017-02-27,3309.300048828125,3309.300048828125,3322.969970703125,3303.610107421875,3311.820068359375,44016100
2017-02-28,3319.610107421875,3319.610107421875,3324.93994140625,3303.1201171875,3313.1298828125,42765600
2017-03-01,3390.199951171875,3390.199951171875,3393.22998046875,3335.77001953125,3335.77001953125,58280800
2017-03-02,3384.7099609375,3384.7099609375,3391.179931640625,3378.699951171875,3389.56005859375,42851200
2017-03-03,3403.389892578125,3403.389892578125,3407.610107421875,3371.419921875,3381.1201171875,53777100
2017-03-06,3387.4599609375,3387.4599609375,3397.719970703125,3379.5,3397.719970703125,36560000
2017-03-07,3385.1201171875,3385.1201171875,3390.919921875,3374.47998046875,3386.949951171875,31912300
2017-03-08,3389.6201171875,3389.6201171875,3401.739990234375,3376.070068359375,3381.81005859375,42687600
2017-03-09,3409.889892578125,3409.889892578125,3417.080078125,3379.239990234375,3387.800048828125,59267900
2017-03-10,3416.27001953125,3416.27001953125,3441.5,3414.840087890625,3417.639892578125,58678800
2017-03-13,3415.489990234375,3415.489990234375,3422.280029296875,3409.169921875,3417.02001953125,31599400
2017-03-14,3399.429931640625,3399.429931640625,3417.590087890625,3390.0400390625,3417.590087890625,41795700
2017-03-15,3409.320068359375,3409.320068359375,3412.77001953125,3399.010009765625,3399.449951171875,38399100
2017-03-16,3439.9599609375,3439.9599609375,3450.10009765625,3427.0,3427.0,60243600
2017-03-17,3448.409912109375,3448.409912109375,3457.169921875,3428.860107421875,3436.330078125,77835100
2017-03-20,3437.47998046875,3437.47998046875,3448.8798828125,3431.8798828125,3441.56005859375,36822600
2017-03-21,3429.6201171875,3429.6201171875,3471.5,3421.030029296875,3448.60009765625,56175400
2017-03-22,3420.699951171875,3420.699951171875,3428.6201171875,3397.669921875,3415.530029296875,52503100
2017-03-23,3452.179931640625,3452.179931640625,3452.260009765625,3413.580078125,3421.340087890625,44047300
2017-03-24,3444.14990234375,3444.14990234375,3450.010009765625,3433.449951171875,3450.010009765625,34165200
2017-03-27,3437.139892578125,3437.139892578125,3437.139892578125,3411.47998046875,3432.6298828125,36063100
2017-03-28,3465.070068359375,3465.070068359375,3466.3701171875,3437.669921875,3439.659912109375,35529500
2017-03-29,3475.27001953125,3475.27001953125,3484.02001953125,3463.9599609375,3469.969970703125,39477400
2017-03-30,3481.580078125,3481.580078125,3481.81005859375,3463.169921875,3475.840087890625,31325100
2017-03-31,3500.929931640625,3500.929931640625,3500.929931640625,3466.85009765625,3480.10009765625,44829900
2017-04-03,3472.93994140625,3472.93994140625,3508.110107421875,3472.699951171875,3504.260009765625,41396600
2017-04-04,3481.659912109375,3481.659912109375,3481.659912109375,3462.4599609375,3472.5400390625,40369400
2017-04-05,3472.580078125,3472.580078125,3494.260009765625,3469.8798828125,3484.5400390625,39088800
2017-04-06,3489.570068359375,3489.570068359375,3493.330078125,3446.14990234375,3464.179931640625,35797900
2017-04-07,3495.800048828125,3495.800048828125,3495.800048828125,3470.919921875,3482.840087890625,32956300
2017-04-10,3480.43994140625,3480.43994140625,3494.8798828125,3474.1201171875,3494.239990234375,29443600
2017-04-11,3470.0400390625,3470.0400390625,3485.5,3446.840087890625,3467.10009765625,39417800
2017-04-12,3468.510009765625,3468.510009765625,3497.719970703125,3462.800048828125,3473.2099609375,36469000
2017-04-13,3448.260009765625,3448.260009765625,3463.5,3442.18994140625,3463.5,38356600
2017-04-18,3409.780029296875,3409.780029296875,3460.93994140625,3409.780029296875,3454.739990234375,43026000
2017-04-19,3420.989990234375,3420.989990234375,3426.080078125,3407.330078125,3408.419921875,44085600
2017-04-20,3440.030029296875,3440.030029296875,3449.489990234375,3408.39990234375,3417.47998046875,44963000
2017-04-21,3440.27001953125,3440.27001953125,3456.110107421875,3419.760009765625,3440.7099609375,60568400
2017-04-24,3577.3798828125,3577.3798828125,3579.449951171875,3480.6201171875,3480.6201171875,109555100
2017-04-25,3583.159912109375,3583.159912109375,3593.1298828125,3573.64990234375,3581.360107421875,49357200
2017-04-26,3578.7099609375,3578.7099609375,3582.97998046875,3569.18994140625,3582.97998046875,44858700
2017-04-27,3563.2900390625,3563.2900390625,3573.02001953125,3555.570068359375,3573.02001953125,47399000
2017-04-28,3559.590087890625,3559.590087890625,3571.6298828125,3553.81005859375,3556.43994140625,47258900
2017-05-02,3578.2099609375,3578.2099609375,3578.360107421875,3559.340087890625,3564.3701171875,38284900
2017-05-03,3586.25,3586.25,3586.25,3571.169921875,3577.340087890625,32369600
2017-05-04,3627.8798828125,3627.8798828125,3627.8798828125,3590.239990234375,3591.7900390625,52783900
2017-05-05,3658.7900390625,3658.7900390625,3658.7900390625,3609.530029296875,3620.669921875,58481900
2017-05-08,3642.110107421875,3642.110107421875,3666.800048828125,3633.949951171875,3660.389892578125,46909400
2017-05-09,3649.080078125,3649.080078125,3662.659912109375,3647.159912109375,3647.159912109375,43711000
2017-05-10,3645.739990234375,3645.739990234375,3648.27001953125,3633.449951171875,3646.659912109375,42786900
2017-05-11,3623.550048828125,3623.550048828125,3650.81005859375,3607.8701171875,3649.340087890625,50846800
2017-05-12,3637.52001953125,3637.52001953125,3637.52001953125,3620.360107421875,3623.6298828125,39875500
2017-05-15,3641.8798828125,3641.8798828125,3646.639892578125,3621.080078125,3640.3798828125,32351700
2017-05-16,3641.889892578125,3641.889892578125,3648.68994140625,3631.469970703125,3641.949951171875,37956900
2017-05-17,3584.830078125,3584.830078125,3635.530029296875,3571.77001953125,3626.25,47055600
2017-05-18,3562.219970703125,3562.219970703125,3584.68994140625,3529.35009765625,3584.070068359375,64231500
2017-05-19,3587.010009765625,3587.010009765625,3590.429931640625,3566.010009765625,3566.010009765625,50978100
2017-05-22,3576.530029296875,3576.530029296875,3592.080078125,3571.2099609375,3589.169921875,39538800
2017-05-23,3595.030029296875,3595.030029296875,3605.909912109375,3567.77001953125,3572.530029296875,40896900
2017-05-24,3586.6201171875,3586.6201171875,3599.610107421875,3580.27001953125,3592.93994140625,30906200
2017-05-26,3579.02001953125,3579.02001953125,3582.6201171875,3546.8798828125,3582.6201171875,38522200
2017-05-29,3578.949951171875,3578.949951171875,3580.570068359375,3568.5,3577.340087890625,23771200
2017-05-30,3561.219970703125,3561.219970703125,3569.8701171875,3547.10009765625,3558.590087890625,40009500
2017-05-31,3554.590087890625,3554.590087890625,3587.47998046875,3552.330078125,3560.52001953125,61556900
2017-06-01,3567.02001953125,3567.02001953125,3575.139892578125,3554.52001953125,3556.179931640625,39289600
2017-06-02,3591.820068359375,3591.820068359375,3615.06005859375,3578.429931640625,3578.429931640625,39818300
2017-06-06,3554.179931640625,3554.179931640625,3572.10009765625,3548.159912109375,3569.590087890625,38357200
2017-06-07,3548.840087890625,3548.840087890625,3577.2900390625,3540.22998046875,3552.760009765625,50444800
2017-06-08,3563.8798828125,3563.8798828125,3574.0,3547.669921875,3547.72998046875,51806100
2017-06-09,3586.070068359375,3586.070068359375,3597.85009765625,3561.1201171875,3566.389892578125,43449000
2017-06-12,3543.949951171875,3543.949951171875,3581.219970703125,3539.75,3581.219970703125,40877400
2017-06-13,3557.8701171875,3557.8701171875,3567.429931640625,3548.179931640625,3548.179931640625,31430200
2017-06-14,3547.14990234375,3547.14990234375,3589.22998046875,3547.14990234375,3565.1298828125,43600600
2017-06-15,3525.4599609375,3525.4599609375,3545.050048828125,3500.409912109375,3545.050048828125,57376000
2017-06-16,3543.8798828125,3543.8798828125,3552.81005859375,3527.989990234375,3531.06005859375,81125900
2017-06-19,3579.580078125,3579.580078125,3591.5400390625,3565.050048828125,3565.050048828125,33649000
2017-06-20,3560.659912109375,3560.659912109375,3598.06005859375,3560.659912109375,3586.02001953125,34130900
2017-06-21,3554.35009765625,3554.35009765625,3562.179931640625,3521.909912109375,3554.110107421875,41425800
2017-06-22,3555.760009765625,3555.760009765625,3558.360107421875,3526.52001953125,3549.760009765625,33925800
2017-06-23,3543.679931640625,3543.679931640625,3555.580078125,3529.02001953125,3552.530029296875,29088700
2017-06-26,3561.760009765625,3561.760009765625,3581.429931640625,3554.280029296875,3554.280029296875,44295400
2017-06-27,3538.320068359375,3538.320068359375,3560.610107421875,3529.97998046875,3557.6298828125,47090100
2017-06-28,3535.699951171875,3535.699951171875,3543.699951171875,3498.47998046875,3530.669921875,55551100
2017-06-29,3471.330078125,3471.330078125,3555.3701171875,3463.989990234375,3541.989990234375,58426500
2017-06-30,3441.8798828125,3441.8798828125,3489.669921875,3439.7900390625,3472.570068359375,49465600
2017-07-03,3491.81005859375,3491.81005859375,3494.6298828125,3449.75,3449.75,39370400
2017-07-04,3479.469970703125,3479.469970703125,3493.760009765625,3471.60009765625,3486.3798828125,29129800
2017-07-05,3478.409912109375,3478.409912109375,3488.389892578125,3468.2900390625,3477.090087890625,40062200
2017-07-06,3462.06005859375,3462.06005859375,3480.52001953125,3435.2900390625,3480.52001953125,46244800
2017-07-07,3463.840087890625,3463.840087890625,3464.050048828125,3451.3701171875,3461.669921875,35317100
2017-07-10,3478.06005859375,3478.06005859375,3486.489990234375,3468.0,3470.489990234375,31159600
2017-07-11,3464.47998046875,3464.47998046875,3494.489990234375,3460.639892578125,3479.85009765625,32868100
2017-07-12,3515.22998046875,3515.22998046875,3524.580078125,3472.409912109375,3472.409912109375,37780400
2017-07-13,3527.830078125,3527.830078125,3539.47998046875,3515.389892578125,3518.010009765625,38603800
2017-07-14,3525.93994140625,3525.93994140625,3532.60009765625,3512.56005859375,3530.18994140625,34953200
2017-07-17,3516.35009765625,3516.35009765625,3531.530029296875,3505.510009765625,3528.1201171875,32107700
2017-07-18,3478.679931640625,3478.679931640625,3517.820068359375,3469.6201171875,3510.75,42415000
2017-07-19,3500.280029296875,3500.280029296875,3503.5400390625,3478.030029296875,3483.989990234375,43329000
2017-07-20,3499.489990234375,3499.489990234375,3529.989990234375,3486.320068359375,3502.010009765625,45811000
2017-07-21,3451.7099609375,3451.7099609375,3507.6201171875,3436.89990234375,3497.4599609375,48867500
2017-07-24,3453.169921875,3453.169921875,3463.739990234375,3431.18994140625,3456.93994140625,36186200
2017-07-25,3473.5400390625,3473.5400390625,3494.659912109375,3454.330078125,3454.330078125,40594500
2017-07-26,3491.18994140625,3491.18994140625,3499.530029296875,3472.070068359375,3474.010009765625,30795700
2017-07-27,3493.139892578125,3493.139892578125,3506.85009765625,3481.25,3489.360107421875,38968000
2017-07-28,3467.72998046875,3467.72998046875,3481.889892578125,3450.10009765625,3481.889892578125,41528300
2017-07-31,3449.360107421875,3449.360107421875,3479.469970703125,3447.8798828125,3464.85009765625,37575700
2017-08-02,3459.320068359375,3459.320068359375,3481.739990234375,3451.31005859375,3478.2099609375,31635600
2017-08-03,3466.3701171875,3466.3701171875,3471.81005859375,3438.14990234375,3456.280029296875,31525200
2017-08-04,3507.409912109375,3507.409912109375,3515.5400390625,3456.27001953125,3462.550048828125,34600500
2017-08-07,3505.800048828125,3505.800048828125,3516.780029296875,3497.2099609375,3509.590087890625,22112900
2017-08-08,3515.6298828125,3515.6298828125,3524.93994140625,3493.030029296875,3503.989990234375,25653000
2017-08-09,3468.449951171875,3468.449951171875,3504.169921875,3452.739990234375,3504.169921875,41170400
2017-08-10,3433.5400390625,3433.5400390625,3466.219970703125,3424.81005859375,3466.110107421875,34585600
2017-08-11,3406.340087890625,3406.340087890625,3422.300048828125,3392.8701171875,3422.300048828125,37081400
2017-08-14,3450.659912109375,3450.659912109375,3460.929931640625,3420.89990234375,3420.89990234375,27970700
2017-08-15,3461.909912109375,3461.909912109375,3473.530029296875,3454.260009765625,3454.389892578125,23807000
2017-08-16,3484.570068359375,3484.570068359375,3497.2900390625,3465.6298828125,3465.6298828125,27851900
2017-08-17,3461.969970703125,3461.969970703125,3484.659912109375,3456.14990234375,3482.18994140625,33016300
2017-08-18,3446.030029296875,3446.030029296875,3448.389892578125,3420.5,3441.2099609375,33489800
2017-08-21,3423.530029296875,3423.530029296875,3442.239990234375,3411.06005859375,3436.840087890625,25405000
2017-08-22,3455.590087890625,3455.590087890625,3459.18994140625,3432.4599609375,3432.4599609375,26818700
2017-08-23,3438.6298828125,3438.6298828125,3467.780029296875,3432.050048828125,3454.830078125,28090600
2017-08-24,3444.72998046875,3444.72998046875,3460.780029296875,3443.1201171875,3443.1201171875,27236000
2017-08-25,3438.550048828125,3438.550048828125,3461.6201171875,3432.77001953125,3447.52001953125,23312100
2017-08-28,3421.030029296875,3421.030029296875,3439.64990234375,3412.330078125,3432.3798828125,17212700
2017-08-29,3388.219970703125,3388.219970703125,3411.889892578125,3363.679931640625,3411.889892578125,38784200
2017-08-30,3403.7099609375,3403.7099609375,3412.260009765625,3397.27001953125,3405.64990234375,23814000
2017-08-31,3421.469970703125,3421.469970703125,3437.820068359375,3409.6201171875,3409.6201171875,34738100
2017-09-01,3443.8798828125,3443.8798828125,3454.550048828125,3425.840087890625,3425.840087890625,26540900
2017-09-04,3430.419921875,3430.419921875,3438.06005859375,3419.06005859375,3436.360107421875,17726400
2017-09-05,3420.860107421875,3420.860107421875,3448.929931640625,3415.97998046875,3432.550048828125,27881800
2017-09-06,3433.800048828125,3433.800048828125,3444.47998046875,3396.68994140625,3407.93994140625,40628800
2017-09-07,3447.659912109375,3447.659912109375,3467.93994140625,3437.610107421875,3437.610107421875,36453300
2017-09-08,3447.68994140625,3447.68994140625,3453.35009765625,3433.6298828125,3441.340087890625,31914900
2017-09-11,3495.18994140625,3495.18994140625,3496.699951171875,3456.77001953125,3456.77001953125,34428500
2017-09-12,3512.56005859375,3512.56005859375,3520.820068359375,3498.320068359375,3498.320068359375,34178900
2017-09-13,3523.139892578125,3523.139892578125,3529.179931640625,3506.610107421875,3509.639892578125,36394600
2017-09-14,3526.47998046875,3526.47998046875,3530.280029296875,3512.010009765625,3521.030029296875,36105600
2017-09-15,3515.550048828125,3515.550048828125,3532.780029296875,3509.929931640625,3526.010009765625,78595200
2017-09-18,3526.739990234375,3526.739990234375,3537.219970703125,3522.590087890625,3523.60009765625,28035100
2017-09-19,3531.179931640625,3531.179931640625,3531.179931640625,3520.929931640625,3524.280029296875,25210800
2017-09-20,3525.550048828125,3525.550048828125,3533.659912109375,3520.719970703125,3528.169921875,29120000
2017-09-21,3539.590087890625,3539.590087890625,3546.56005859375,3531.52001953125,3531.52001953125,34717700
2017-09-22,3541.419921875,3541.419921875,3553.080078125,3532.389892578125,3534.27001953125,30404000
2017-09-25,3537.81005859375,3537.81005859375,3546.830078125,3530.8798828125,3537.2099609375,29131600
2017-09-26,3536.3798828125,3536.3798828125,3542.8798828125,3529.18994140625,3534.889892578125,25979100
2017-09-27,3555.169921875,3555.169921875,3563.010009765625,3538.429931640625,3538.429931640625,37927800
2017-09-28,3563.639892578125,3563.639892578125,3566.60009765625,3556.5,3556.5,33854100
2017-09-29,3594.85009765625,3594.85009765625,3594.85009765625,3560.72998046875,3563.610107421875,40061400
2017-10-02,3602.68994140625,3602.68994140625,3602.68994140625,3588.39990234375,3590.7099609375,33586600
2017-10-03,3605.72998046875,3605.72998046875,3607.31005859375,3598.7099609375,3605.989990234375,19542400
2017-10-04,3594.909912109375,3594.909912109375,3608.449951171875,3584.820068359375,3606.60009765625,49094400
2017-10-05,3613.5400390625,3613.5400390625,3613.72998046875,3589.659912109375,3592.659912109375,39682800
2017-10-06,3603.320068359375,3603.320068359375,3614.169921875,3595.5,3614.169921875,31385300
2017-10-09,3610.5,3610.5,3618.340087890625,3600.93994140625,3604.610107421875,26747500
2017-10-10,3598.7900390625,3598.7900390625,3609.0400390625,3589.97998046875,3607.0,32706700
2017-10-11,3607.389892578125,3607.389892578125,3608.510009765625,3591.239990234375,3600.169921875,39913200
2017-10-12,3605.5400390625,3605.5400390625,3608.159912109375,3595.56005859375,3608.159912109375,25883200
2017-10-13,3604.550048828125,3604.550048828125,3618.35009765625,3599.510009765625,3607.090087890625,28417300
2017-10-16,3606.27001953125,3606.27001953125,3613.489990234375,3600.219970703125,3607.179931640625,29777400
2017-10-17,3607.77001953125,3607.77001953125,3619.659912109375,3598.1201171875,3609.300048828125,28661900
2017-10-18,3619.64990234375,3619.64990234375,3625.8701171875,3607.2099609375,3608.02001953125,26613000
2017-10-19,3602.080078125,3602.080078125,3616.489990234375,3586.35009765625,3616.489990234375,35701200
2017-10-20,3605.090087890625,3605.090087890625,3617.52001953125,3600.050048828125,3608.75,34868200
2017-10-23,3608.8701171875,3608.8701171875,3625.64990234375,3597.080078125,3606.7099609375,25744300
2017-10-24,3610.68994140625,3610.68994140625,3624.72998046875,3605.030029296875,3606.639892578125,32719500
2017-10-25,3591.4599609375,3591.4599609375,3622.6201171875,3585.320068359375,3609.02001953125,33992400
2017-10-26,3637.199951171875,3637.199951171875,3639.81005859375,3580.2099609375,3593.989990234375,59793200
2017-10-27,3652.22998046875,3652.22998046875,3670.0,3642.7900390625,3642.7900390625,49498400
2017-10-30,3662.179931640625,3662.179931640625,3668.550048828125,3653.02001953125,3653.02001953125,34126200
2017-10-31,3673.949951171875,3673.949951171875,3677.659912109375,3662.77001953125,3664.68994140625,30555100
2017-11-01,3697.39990234375,3697.39990234375,3708.820068359375,3676.989990234375,3676.989990234375,37460100
2017-11-02,3688.800048828125,3688.800048828125,3698.56005859375,3673.25,3693.39990234375,34018300
2017-11-03,3689.9599609375,3689.9599609375,3694.030029296875,3677.389892578125,3691.570068359375,32880000
2017-11-06,3682.360107421875,3682.360107421875,3685.75,3670.469970703125,3684.260009765625,31342300
2017-11-07,3658.77001953125,3658.77001953125,3695.320068359375,3656.179931640625,3684.22998046875,37093200
2017-11-08,3655.0400390625,3655.0400390625,3667.68994140625,3642.10009765625,3660.7099609375,38064500
2017-11-09,3612.5,3612.5,3661.050048828125,3610.010009765625,3655.590087890625,37485000
2017-11-10,3593.760009765625,3593.760009765625,3620.010009765625,3591.14990234375,3614.909912109375,34786300
2017-11-13,3574.52001953125,3574.52001953125,3601.449951171875,3546.320068359375,3596.699951171875,33340500
2017-11-14,3556.3798828125,3556.3798828125,3588.330078125,3546.199951171875,3576.8798828125,32003600
2017-11-15,3545.719970703125,3545.719970703125,3554.050048828125,3519.35009765625,3554.050048828125,41867600
2017-11-16,3564.800048828125,3564.800048828125,3576.860107421875,3549.2900390625,3549.2900390625,33121600
2017-11-17,3547.4599609375,3547.4599609375,3572.159912109375,3541.219970703125,3564.9599609375,39252800
2017-11-20,3561.409912109375,3561.409912109375,3567.070068359375,3536.2099609375,3545.52001953125,29777400
2017-11-21,3579.320068359375,3579.320068359375,3591.530029296875,3551.39990234375,3557.27001953125,34863700
2017-11-22,3562.64990234375,3562.64990234375,3596.639892578125,3562.530029296875,3581.2099609375,30555800
2017-11-23,3572.070068359375,3572.070068359375,3581.010009765625,3545.570068359375,3558.219970703125,24346500
2017-11-24,3581.22998046875,3581.22998046875,3601.159912109375,3568.550048828125,3571.860107421875,24720400
2017-11-27,3564.02001953125,3564.02001953125,3596.7900390625,3564.02001953125,3576.179931640625,26808600
2017-11-28,3583.489990234375,3583.489990234375,3587.280029296875,3559.1298828125,3565.800048828125,25426600
2017-11-29,3589.909912109375,3589.909912109375,3619.429931640625,3585.510009765625,3593.830078125,38270700
2017-11-30,3569.929931640625,3569.929931640625,3614.60009765625,3569.929931640625,3593.530029296875,47792900
2017-12-01,3527.550048828125,3527.550048828125,3575.2900390625,3524.360107421875,3571.6298828125,41333300
2017-12-04,3576.219970703125,3576.219970703125,3585.679931640625,3536.3798828125,3536.3798828125,33517200
2017-12-05,3570.570068359375,3570.570068359375,3583.080078125,3552.340087890625,3572.780029296875,29933300
2017-12-06,3561.570068359375,3561.570068359375,3569.340087890625,3531.570068359375,3561.93994140625,32951300
2017-12-07,3573.1298828125,3573.1298828125,3579.52001953125,3558.5,3561.989990234375,29679100
2017-12-08,3591.449951171875,3591.449951171875,3612.389892578125,3577.0,3577.0,42235000
2017-12-11,3582.2099609375,3582.2099609375,3601.219970703125,3579.179931640625,3594.699951171875,31869600
2017-12-12,3600.35009765625,3600.35009765625,3600.35009765625,3568.530029296875,3584.669921875,38230500
2017-12-13,3581.75,3581.75,3601.889892578125,3581.75,3599.919921875,40393000
2017-12-14,3556.219970703125,3556.219970703125,3582.530029296875,3556.219970703125,3578.820068359375,42670200
2017-12-15,3560.530029296875,3560.530029296875,3562.659912109375,3542.85009765625,3554.3701171875,73310200
2017-12-18,3609.419921875,3609.419921875,3613.409912109375,3568.0,3568.0,36414200
2017-12-19,3582.219970703125,3582.219970703125,3613.570068359375,3581.949951171875,3609.179931640625,27675800
2017-12-20,3552.64990234375,3552.64990234375,3585.6201171875,3545.639892578125,3580.580078125,29665100
2017-12-21,3570.780029296875,3570.780029296875,3574.9599609375,3534.219970703125,3550.840087890625,32681200
2017-12-22,3553.389892578125,3553.389892578125,3565.989990234375,3548.469970703125,3565.989990234375,25161900
2017-12-27,3550.169921875,3550.169921875,3568.909912109375,3541.429931640625,3553.159912109375,19890600
2017-12-28,3524.31005859375,3524.31005859375,3549.75,3519.85009765625,3549.449951171875,22281700
2017-12-29,3503.9599609375,3503.9599609375,3524.239990234375,3503.199951171875,3524.1201171875,26964700
2018-01-03,3509.8798828125,3509.8798828125,3519.72998046875,3488.909912109375,3492.89990234375,33320900
2018-01-04,3568.8798828125,3568.8798828125,3580.469970703125,3520.840087890625,3520.840087890625,43638600
2018-01-05,3607.6298828125,3607.6298828125,3608.699951171875,3570.510009765625,3570.510009765625,35418700
2018-01-08,3616.449951171875,3616.449951171875,3624.739990234375,3608.820068359375,3610.969970703125,28252700
2018-01-09,3622.8701171875,3622.8701171875,3629.72998046875,3614.159912109375,3617.47998046875,31607400
2018-01-10,3609.830078125,3609.830078125,3625.35009765625,3599.139892578125,3619.8798828125,53970300
2018-01-11,3595.239990234375,3595.239990234375,3617.75,3588.070068359375,3613.989990234375,46094300
2018-01-12,3612.610107421875,3612.610107421875,3616.010009765625,3597.18994140625,3597.18994140625,36393700
2018-01-15,3611.81005859375,3611.81005859375,3623.43994140625,3603.469970703125,3612.72998046875,26023100
2018-01-16,3622.010009765625,3622.010009765625,3639.050048828125,3611.56005859375,3613.10009765625,35313300
2018-01-17,3612.780029296875,3612.780029296875,3624.679931640625,3603.300048828125,3613.090087890625,32889500
2018-01-18,3620.909912109375,3620.909912109375,3628.1298828125,3606.199951171875,3616.75,35454800
2018-01-19,3649.070068359375,3649.070068359375,3653.030029296875,3619.22998046875,3622.219970703125,38630400
2018-01-22,3665.280029296875,3665.280029296875,3665.530029296875,3644.860107421875,3650.780029296875,37015500
2018-01-23,3672.2900390625,3672.2900390625,3687.219970703125,3662.860107421875,3675.43994140625,36295000
2018-01-24,3643.219970703125,3643.219970703125,3674.5,3643.219970703125,3671.010009765625,33374800
2018-01-25,3630.14990234375,3630.14990234375,3659.330078125,3614.06005859375,3640.7099609375,39734400
2018-01-26,3647.409912109375,3647.409912109375,3652.47998046875,3630.429931640625,3631.2900390625,30212100
2018-01-29,3643.0400390625,3643.0400390625,3651.2099609375,3636.050048828125,3648.409912109375,34430500
2018-01-30,3606.75,3606.75,3633.35009765625,3601.389892578125,3633.260009765625,42704700
2018-01-31,3609.2900390625,3609.2900390625,3620.93994140625,3600.360107421875,3605.699951171875,40629300
2018-02-01,3577.35009765625,3577.35009765625,3636.219970703125,3567.199951171875,3616.159912109375,48185200
2018-02-02,3523.280029296875,3523.280029296875,3570.949951171875,3523.280029296875,3570.949951171875,48725900
2018-02-05,3478.77001953125,3478.77001953125,3517.239990234375,3474.85009765625,3517.239990234375,47868900
2018-02-06,3394.919921875,3394.919921875,3440.3798828125,3362.85009765625,3415.570068359375,93391300
2018-02-07,3454.52001953125,3454.52001953125,3465.89990234375,3402.340087890625,3408.10009765625,65113100
2018-02-08,3377.300048828125,3377.300048828125,3443.75,3360.5400390625,3433.18994140625,61156400
2018-02-09,3325.989990234375,3325.989990234375,3379.4599609375,3306.659912109375,3372.18994140625,69087800
2018-02-12,3368.25,3368.25,3387.070068359375,3334.169921875,3334.169921875,42244300
2018-02-13,3340.929931640625,3340.929931640625,3375.22998046875,3340.929931640625,3367.68994140625,37498900
2018-02-14,3369.830078125,3369.830078125,3381.1298828125,3314.5,3350.4599609375,53478100
2018-02-15,3389.6298828125,3389.6298828125,3414.340087890625,3373.909912109375,3373.909912109375,45342800
2018-02-16,3426.800048828125,3426.800048828125,3432.070068359375,3398.610107421875,3398.610107421875,47303400
2018-02-19,3407.7900390625,3407.7900390625,3436.679931640625,3404.090087890625,3432.530029296875,25091100
2018-02-20,3435.080078125,3435.080078125,3436.2099609375,3398.919921875,3407.659912109375,35894900
2018-02-21,3430.159912109375,3430.159912109375,3432.969970703125,3405.35009765625,3431.679931640625,33065400
2018-02-22,3431.989990234375,3431.989990234375,3440.18994140625,3393.280029296875,3418.530029296875,42800800
2018-02-23,3441.4599609375,3441.4599609375,3444.22998046875,3423.6201171875,3435.739990234375,36470600
2018-02-26,3463.179931640625,3463.179931640625,3469.97998046875,3449.159912109375,3449.159912109375,30538800
2018-02-27,3458.030029296875,3458.030029296875,3476.2099609375,3448.530029296875,3468.280029296875,36957000
2018-02-28,3438.9599609375,3438.9599609375,3462.97998046875,3434.0400390625,3451.469970703125,39160500
2018-03-01,3399.159912109375,3399.159912109375,3435.280029296875,3387.02001953125,3429.9599609375,40545700
2018-03-02,3324.75,3324.75,3386.5400390625,3316.75,3386.5400390625,52208700
2018-03-05,3355.320068359375,3355.320068359375,3360.449951171875,3309.25,3314.739990234375,46663500
2018-03-06,3357.860107421875,3357.860107421875,3390.81005859375,3357.860107421875,3366.56005859375,38461200
2018-03-07,3377.360107421875,3377.360107421875,3384.2900390625,3337.389892578125,3354.260009765625,34036300
2018-03-08,3413.280029296875,3413.280029296875,3419.330078125,3374.77001953125,3376.64990234375,37118800
2018-03-09,3420.5400390625,3420.5400390625,3435.0400390625,3403.06005859375,3410.949951171875,32613200
2018-03-12,3429.47998046875,3429.47998046875,3444.0400390625,3417.969970703125,3434.510009765625,29193100
2018-03-13,3397.35009765625,3397.35009765625,3446.419921875,3385.639892578125,3430.570068359375,40503400
2018-03-14,3390.97998046875,3390.97998046875,3417.0,3384.199951171875,3397.47998046875,36856200
