Data,Porto/Aeroporto,Nome,Arrivi di Linea,Arrivi non di Linea,Partenze di Linea,Partenze non di Linea
2022-09-16,Aeroporto,Olbia,7476.0,736.0,7593.0,373.0
2022-09-16,Aeroporto,Alghero,2921.0,1.0,2881.0,2.0
2022-09-15,Porto,Olbia,3717.0,666.0,6563.0,926.0
2022-09-15,Aeroporto,Olbia,5925.0,138.0,5463.0,58.0
2022-09-15,Aeroporto,Alghero,2813.0,1.0,2868.0,0.0
2022-09-14,Porto,Olbia,3128.0,749.0,5265.0,866.0
2022-09-14,Aeroporto,Olbia,6227.0,33.0,6879.0,29.0
2022-09-14,Aeroporto,Alghero,2942.0,9.0,3333.0,8.0
2022-09-13,Porto,Olbia,5207.0,791.0,7015.0,1301.0
2022-09-13,Aeroporto,Olbia,5941.0,158.0,6850.0,38.0
2022-09-13,Aeroporto,Alghero,3218.0,302.0,3558.0,329.0
2022-09-12,Porto,Olbia,5563.0,854.0,6448.0,1646.0
2022-09-12,Aeroporto,Olbia,5872.0,218.0,6832.0,278.0
2022-09-12,Aeroporto,Alghero,1813.0,0.0,2147.0,0.0
2022-09-11,Porto,Olbia,7524.0,805.0,13249.0,1749.0
2022-09-11,Aeroporto,Olbia,8153.0,736.0,9425.0,869.0
2022-09-11,Aeroporto,Alghero,3838.0,104.0,4390.0,109.0
2022-09-10,Porto,Olbia,8753.0,831.0,14673.0,1705.0
2022-09-10,Aeroporto,Olbia,11048.0,1140.0,11659.0,1409.0
2022-09-10,Aeroporto,Alghero,3609.0,0.0,4061.0,0.0
2022-09-09,Porto,Olbia,4888.0,680.0,10945.0,1247.0
2022-09-09,Aeroporto,Olbia,8543.0,755.0,8985.0,561.0
2022-09-09,Aeroporto,Alghero,2955.0,0.0,2951.0,1.0
2022-09-08,Porto,Olbia,4352.0,668.0,10667.0,1447.0
2022-09-08,Aeroporto,Olbia,6276.0,95.0,6548.0,47.0
2022-09-08,Aeroporto,Alghero,2991.0,6.0,3409.0,3.0
2022-09-07,Porto,Olbia,4132.0,637.0,9764.0,1264.0
2022-09-07,Aeroporto,Olbia,6576.0,33.0,7553.0,82.0
2022-09-07,Aeroporto,Alghero,2993.0,9.0,3726.0,4.0
2022-09-06,Porto,Olbia,6688.0,904.0,9791.0,1420.0
2022-09-06,Aeroporto,Olbia,6181.0,223.0,6834.0,34.0
2022-09-06,Aeroporto,Alghero,3254.0,331.0,3896.0,290.0
2022-09-05,Porto,Olbia,7911.0,1044.0,10642.0,1565.0
2022-09-05,Aeroporto,Olbia,5946.0,183.0,7246.0,212.0
2022-09-05,Aeroporto,Alghero,1825.0,0.0,2209.0,0.0
2022-09-04,Porto,Olbia,9486.0,1234.0,13650.0,1799.0
2022-09-04,Aeroporto,Olbia,10120.0,533.0,12273.0,645.0
2022-09-04,Aeroporto,Alghero,4164.0,171.0,4627.0,105.0
2022-09-03,Porto,Olbia,12190.0,1395.0,14397.0,1597.0
2022-09-03,Aeroporto,Olbia,12522.0,1510.0,13500.0,1381.0
2022-09-03,Aeroporto,Alghero,3632.0,1.0,4100.0,1.0
2022-09-02,Porto,Olbia,8160.0,1336.0,10859.0,1849.0
2022-09-02,Aeroporto,Olbia,10032.0,634.0,10924.0,914.0
2022-09-02,Aeroporto,Alghero,3206.0,2.0,3331.0,2.0
2022-09-01,Porto,Olbia,8428.0,921.0,11822.0,1465.0
2022-09-01,Aeroporto,Olbia,7937.0,88.0,9038.0,115.0
2022-09-01,Aeroporto,Alghero,3174.0,0.0,3597.0,0.0
2022-08-31,Porto,Olbia,5497.0,906.0,12972.0,2069.0
2022-08-31,Aeroporto,Olbia,7384.0,64.0,11056.0,199.0
2022-08-31,Aeroporto,Alghero,2956.0,7.0,4046.0,10.0
2022-08-30,Porto,Olbia,6603.0,1027.0,14813.0,1635.0
2022-08-30,Aeroporto,Olbia,6013.0,30.0,10633.0,115.0
2022-08-30,Aeroporto,Alghero,3104.0,292.0,4392.0,264.0
2022-08-29,Porto,Olbia,7773.0,1074.0,14363.0,1663.0
2022-08-29,Aeroporto,Olbia,6737.0,207.0,10704.0,126.0
2022-08-29,Aeroporto,Alghero,1734.0,1.0,2704.0,0.0
2022-08-28,Porto,Olbia,8570.0,965.0,17089.0,1864.0
2022-08-28,Aeroporto,Olbia,8727.0,564.0,12943.0,714.0
2022-08-28,Aeroporto,Alghero,3791.0,87.0,5118.0,98.0
2022-08-27,Porto,Olbia,10885.0,1092.0,18246.0,1709.0
2022-08-27,Aeroporto,Olbia,12076.0,1444.0,14377.0,1812.0
2022-08-27,Aeroporto,Alghero,3516.0,0.0,4448.0,2.0
2022-08-26,Porto,Olbia,7618.0,925.0,15370.0,2188.0
2022-08-26,Aeroporto,Olbia,9483.0,441.0,12761.0,638.0
2022-08-26,Aeroporto,Alghero,2752.0,1.0,4039.0,0.0
2022-08-25,Porto,Olbia,6569.0,1313.0,14621.0,1787.0
2022-08-25,Aeroporto,Olbia,6784.0,76.0,10222.0,102.0
2022-08-25,Aeroporto,Alghero,2956.0,1.0,4295.0,6.0
2022-08-24,Porto,Olbia,5966.0,1055.0,14658.0,2150.0
2022-08-24,Aeroporto,Olbia,8078.0,113.0,11360.0,159.0
2022-08-24,Aeroporto,Alghero,2857.0,7.0,3962.0,6.0
2022-08-23,Porto,Olbia,8542.0,1344.0,14347.0,1216.0
2022-08-23,Aeroporto,Olbia,7449.0,54.0,10353.0,118.0
2022-08-23,Aeroporto,Alghero,3400.0,271.0,4359.0,234.0
2022-08-22,Porto,Olbia,8853.0,1224.0,13419.0,1476.0
2022-08-22,Aeroporto,Olbia,8580.0,127.0,10993.0,146.0
2022-08-22,Aeroporto,Alghero,1896.0,0.0,2397.0,0.0
2022-08-21,Porto,Olbia,10094.0,1333.0,17830.0,1707.0
2022-08-21,Aeroporto,Olbia,10369.0,575.0,12832.0,711.0
2022-08-21,Aeroporto,Alghero,4313.0,96.0,5146.0,101.0
2022-08-20,Porto,Olbia,12283.0,1379.0,17151.0,1559.0
2022-08-20,Aeroporto,Olbia,12748.0,1457.0,14483.0,1483.0
2022-08-20,Aeroporto,Alghero,3820.0,0.0,4243.0,0.0
2022-08-19,Porto,Olbia,10231.0,1227.0,15531.0,2033.0
2022-08-19,Aeroporto,Olbia,10109.0,656.0,12666.0,813.0
2022-08-19,Aeroporto,Alghero,2904.0,2.0,3932.0,2.0
2022-08-18,Porto,Olbia,10455.0,1649.0,14811.0,1585.0
2022-08-18,Aeroporto,Olbia,8288.0,90.0,10429.0,93.0
2022-08-18,Aeroporto,Alghero,3331.0,110.0,3974.0,5.0
2022-08-17,Porto,Olbia,11237.0,1727.0,13121.0,2139.0
2022-08-17,Aeroporto,Olbia,9161.0,132.0,10695.0,101.0
2022-08-17,Aeroporto,Alghero,3536.0,4.0,3730.0,3.0
2022-08-16,Porto,Olbia,10790.0,1245.0,12301.0,1172.0
2022-08-16,Aeroporto,Olbia,9857.0,109.0,10623.0,180.0
2022-08-16,Aeroporto,Alghero,3959.0,241.0,4292.0,310.0
2022-08-15,Porto,Olbia,9849.0,1649.0,9487.0,1375.0
2022-08-15,Aeroporto,Olbia,9089.0,111.0,10067.0,137.0
2022-08-15,Aeroporto,Alghero,1920.0,0.0,2008.0,0.0
2022-08-14,Porto,Olbia,14392.0,1801.0,12581.0,1660.0
2022-08-14,Aeroporto,Olbia,11658.0,633.0,11803.0,878.0
2022-08-14,Aeroporto,Alghero,4643.0,96.0,4679.0,109.0
2022-08-13,Porto,Olbia,17089.0,1879.0,14436.0,1692.0
2022-08-13,Aeroporto,Olbia,13489.0,1442.0,13896.0,1551.0
2022-08-13,Aeroporto,Alghero,4033.0,3.0,3831.0,0.0
2022-08-12,Porto,Olbia,11740.0,1574.0,10155.0,1815.0
2022-08-12,Aeroporto,Olbia,12159.0,626.0,11060.0,655.0
2022-08-12,Aeroporto,Alghero,3619.0,0.0,3122.0,2.0
2022-08-11,Porto,Olbia,12892.0,1415.0,9648.0,911.0
2022-08-11,Aeroporto,Olbia,9906.0,142.0,8505.0,110.0
2022-08-11,Aeroporto,Alghero,3940.0,6.0,3325.0,6.0
2022-08-10,Porto,Olbia,13832.0,1897.0,8171.0,1425.0
2022-08-10,Aeroporto,Olbia,10196.0,117.0,9343.0,185.0
2022-08-10,Aeroporto,Alghero,3806.0,5.0,3144.0,9.0
2022-08-09,Porto,Olbia,13736.0,1295.0,7507.0,866.0
2022-08-09,Aeroporto,Olbia,10773.0,94.0,8645.0,144.0
2022-08-09,Aeroporto,Alghero,4136.0,278.0,3516.0,347.0
2022-08-08,Porto,Olbia,14182.0,1653.0,8565.0,1231.0
2022-08-08,Aeroporto,Olbia,10570.0,123.0,9250.0,140.0
2022-08-08,Aeroporto,Alghero,2396.0,369.0,1805.0,5.0
2022-08-07,Porto,Olbia,17560.0,1910.0,12291.0,1768.0
2022-08-07,Aeroporto,Olbia,11902.0,717.0,10816.0,842.0
2022-08-07,Aeroporto,Alghero,4721.0,99.0,4180.0,105.0
2022-08-06,Porto,Olbia,17509.0,1728.0,10881.0,1638.0
2022-08-06,Aeroporto,Olbia,14523.0,1516.0,13129.0,1346.0
2022-08-06,Aeroporto,Alghero,4399.0,3.0,3828.0,2.0
2022-08-05,Porto,Olbia,14362.0,1318.0,9423.0,1386.0
2022-08-05,Aeroporto,Olbia,12525.0,617.0,10135.0,569.0
2022-08-05,Aeroporto,Alghero,3692.0,5.0,2735.0,1.0
2022-08-04,Porto,Olbia,12901.0,1509.0,8968.0,887.0
2022-08-04,Aeroporto,Olbia,10073.0,241.0,7413.0,327.0
2022-08-04,Aeroporto,Alghero,3999.0,7.0,3061.0,15.0
2022-08-03,Porto,Olbia,11146.0,1486.0,7702.0,1334.0
2022-08-03,Aeroporto,Olbia,10671.0,107.0,9576.0,86.0
2022-08-03,Aeroporto,Alghero,3743.0,9.0,2780.0,7.0
2022-08-02,Porto,Olbia,12380.0,1254.0,8010.0,788.0
2022-08-02,Aeroporto,Olbia,10765.0,165.0,9169.0,99.0
2022-08-02,Aeroporto,Alghero,4170.0,349.0,3600.0,373.0
2022-08-01,Porto,Olbia,12935.0,1584.0,9877.0,1351.0
2022-08-01,Aeroporto,Olbia,10560.0,250.0,9965.0,157.0
2022-08-01,Aeroporto,Alghero,2276.0,6.0,2012.0,0.0
2022-07-31,Porto,Olbia,14689.0,1599.0,14538.0,1898.0
2022-07-31,Aeroporto,Olbia,12254.0,796.0,12608.0,898.0
2022-07-31,Aeroporto,Alghero,4314.0,96.0,4010.0,99.0
2022-07-30,Porto,Olbia,14834.0,1467.0,14556.0,1611.0
2022-07-30,Aeroporto,Olbia,14395.0,1414.0,13877.0,1327.0
2022-07-30,Aeroporto,Alghero,4409.0,8.0,4279.0,2.0
2022-07-29,Porto,Olbia,11947.0,1172.0,10719.0,1454.0
2022-07-29,Aeroporto,Olbia,12042.0,743.0,11401.0,882.0
2022-07-29,Aeroporto,Alghero,3612.0,0.0,3013.0,1.0
2022-07-28,Porto,Olbia,10830.0,1426.0,10761.0,1101.0
2022-07-28,Aeroporto,Olbia,9056.0,253.0,7748.0,265.0
2022-07-28,Aeroporto,Alghero,3564.0,0.0,3189.0,0.0
2022-07-27,Porto,Olbia,9093.0,1148.0,8218.0,1410.0
2022-07-27,Aeroporto,Olbia,10055.0,163.0,9619.0,124.0
2022-07-27,Aeroporto,Alghero,3663.0,6.0,3441.0,7.0
2022-07-26,Porto,Olbia,9663.0,1490.0,7511.0,882.0
2022-07-26,Aeroporto,Olbia,8932.0,244.0,8981.0,287.0
2022-07-26,Aeroporto,Alghero,3779.0,366.0,3812.0,375.0
2022-07-25,Porto,Olbia,10771.0,1317.0,7841.0,1252.0
2022-07-25,Aeroporto,Olbia,9238.0,89.0,9756.0,130.0
2022-07-25,Aeroporto,Alghero,1998.0,0.0,2151.0,0.0
2022-07-24,Porto,Olbia,12297.0,1445.0,10883.0,1513.0
2022-07-24,Aeroporto,Olbia,11497.0,743.0,11848.0,1048.0
2022-07-24,Aeroporto,Alghero,4088.0,178.0,4089.0,190.0
2022-07-23,Porto,Olbia,13103.0,1478.0,11231.0,1309.0
2022-07-23,Aeroporto,Olbia,14535.0,1214.0,13673.0,1204.0
2022-07-23,Aeroporto,Alghero,4176.0,46.0,3957.0,42.0
2022-07-22,Porto,Olbia,10556.0,1097.0,9086.0,1141.0
2022-07-22,Aeroporto,Olbia,12184.0,780.0,10329.0,523.0
2022-07-22,Aeroporto,Alghero,3640.0,85.0,2936.0,83.0
2022-07-21,Porto,Olbia,8773.0,1020.0,7857.0,871.0
2022-07-21,Aeroporto,Olbia,9533.0,273.0,7200.0,195.0
2022-07-21,Aeroporto,Alghero,3429.0,0.0,2760.0,2.0
2022-07-20,Porto,Olbia,8753.0,1199.0,6241.0,817.0
2022-07-20,Aeroporto,Olbia,9956.0,96.0,8642.0,70.0
2022-07-20,Aeroporto,Alghero,3804.0,9.0,3208.0,10.0
2022-07-19,Porto,Olbia,10519.0,990.0,6263.0,639.0
2022-07-19,Aeroporto,Olbia,9412.0,284.0,9156.0,272.0
2022-07-19,Aeroporto,Alghero,3901.0,369.0,3854.0,365.0
2022-07-18,Porto,Olbia,11307.0,1402.0,7695.0,994.0
2022-07-18,Aeroporto,Olbia,10186.0,155.0,10566.0,129.0
2022-07-18,Aeroporto,Alghero,2230.0,0.0,2275.0,0.0
2022-07-17,Porto,Olbia,13061.0,1393.0,10801.0,1656.0
2022-07-17,Aeroporto,Olbia,9146.0,803.0,8849.0,891.0
2022-07-17,Aeroporto,Alghero,3052.0,200.0,3215.0,198.0
2022-07-16,Porto,Olbia,13341.0,1761.0,11433.0,1655.0
2022-07-16,Aeroporto,Olbia,15386.0,1293.0,14588.0,1262.0
2022-07-16,Aeroporto,Alghero,4122.0,99.0,3860.0,131.0
2022-07-15,Porto,Olbia,11254.0,1070.0,9540.0,1353.0
2022-07-15,Aeroporto,Olbia,11939.0,616.0,9905.0,823.0
2022-07-15,Aeroporto,Alghero,3713.0,190.0,3049.0,85.0
2022-07-14,Porto,Olbia,9009.0,981.0,8743.0,887.0
2022-07-14,Aeroporto,Olbia,9624.0,273.0,7023.0,192.0
2022-07-14,Aeroporto,Alghero,3600.0,2.0,2664.0,2.0
2022-07-13,Porto,Olbia,7331.0,883.0,6066.0,927.0
2022-07-13,Aeroporto,Olbia,8985.0,136.0,7528.0,83.0
2022-07-13,Aeroporto,Alghero,3426.0,7.0,3315.0,2.0
2022-07-12,Porto,Olbia,8998.0,1022.0,6121.0,658.0
2022-07-12,Aeroporto,Olbia,8642.0,274.0,8232.0,225.0
2022-07-12,Aeroporto,Alghero,3789.0,367.0,3709.0,364.0
2022-07-11,Porto,Olbia,9705.0,1184.0,6895.0,993.0
2022-07-11,Aeroporto,Olbia,8985.0,121.0,9534.0,91.0
2022-07-11,Aeroporto,Alghero,2076.0,0.0,2175.0,1.0
2022-07-10,Porto,Olbia,10971.0,1314.0,9666.0,1513.0
2022-07-10,Aeroporto,Olbia,10547.0,731.0,10984.0,794.0
2022-07-10,Aeroporto,Alghero,4138.0,183.0,4050.0,180.0
2022-07-09,Porto,Olbia,12047.0,1341.0,10573.0,1340.0
2022-07-09,Aeroporto,Olbia,14329.0,1153.0,12758.0,1224.0
2022-07-09,Aeroporto,Alghero,4082.0,126.0,3741.0,121.0
2022-07-08,Porto,Olbia,9599.0,964.0,7805.0,947.0
2022-07-08,Aeroporto,Olbia,11383.0,750.0,8713.0,424.0
2022-07-08,Aeroporto,Alghero,3712.0,219.0,3110.0,102.0
2022-07-07,Porto,Olbia,7493.0,907.0,6236.0,667.0
2022-07-07,Aeroporto,Olbia,8936.0,220.0,5947.0,148.0
2022-07-07,Aeroporto,Alghero,3180.0,0.0,2499.0,0.0
2022-07-06,Porto,Olbia,7377.0,1104.0,4189.0,752.0
2022-07-06,Aeroporto,Olbia,8628.0,55.0,6860.0,52.0
2022-07-06,Aeroporto,Alghero,3314.0,4.0,2927.0,8.0
2022-07-05,Porto,Olbia,9202.0,916.0,4990.0,553.0
2022-07-05,Aeroporto,Olbia,8518.0,276.0,7326.0,232.0
2022-07-05,Aeroporto,Alghero,3703.0,372.0,3332.0,297.0
2022-07-04,Porto,Olbia,9773.0,1130.0,5790.0,795.0
2022-07-04,Aeroporto,Olbia,8929.0,122.0,8485.0,86.0
2022-07-04,Aeroporto,Alghero,1868.0,1.0,1790.0,147.0
2022-07-03,Porto,Olbia,11766.0,1159.0,9010.0,1555.0
2022-07-03,Aeroporto,Olbia,9319.0,720.0,9326.0,744.0
2022-07-03,Aeroporto,Alghero,3995.0,175.0,3885.0,178.0
2022-07-02,Porto,Olbia,12839.0,1400.0,10602.0,1327.0
2022-07-02,Aeroporto,Olbia,13258.0,1362.0,11308.0,1423.0
2022-07-02,Aeroporto,Alghero,4161.0,127.0,3688.0,104.0
2022-07-01,Porto,Olbia,12027.0,1067.0,7421.0,756.0
2022-07-01,Aeroporto,Olbia,10600.0,575.0,8609.0,342.0
2022-07-01,Aeroporto,Alghero,3586.0,1.0,2440.0,0.0
2022-06-30,Porto,Olbia,0.0,0.0,7257.0,784.0
2022-06-30,Aeroporto,Olbia,7626.0,254.0,6015.0,142.0
2022-06-30,Aeroporto,Alghero,3091.0,4.0,2797.0,0.0
2022-06-29,Porto,Olbia,7541.0,1088.0,5569.0,771.0
2022-06-29,Aeroporto,Olbia,8132.0,62.0,6941.0,85.0
2022-06-29,Aeroporto,Alghero,3116.0,8.0,2719.0,11.0
2022-06-28,Porto,Olbia,7684.0,1022.0,5273.0,464.0
2022-06-28,Aeroporto,Olbia,7346.0,278.0,6876.0,230.0
2022-06-28,Aeroporto,Alghero,3464.0,338.0,3274.0,172.0
2022-06-27,Porto,Olbia,8055.0,1103.0,5485.0,696.0
2022-06-27,Aeroporto,Olbia,8169.0,63.0,8065.0,250.0
2022-06-27,Aeroporto,Alghero,1941.0,0.0,2205.0,0.0
2022-06-26,Porto,Olbia,9615.0,1147.0,8587.0,1265.0
2022-06-26,Aeroporto,Olbia,7412.0,780.0,7955.0,744.0
2022-06-26,Aeroporto,Alghero,3399.0,104.0,3247.0,106.0
2022-06-25,Porto,Olbia,11297.0,1288.0,8370.0,1323.0
2022-06-25,Aeroporto,Olbia,10234.0,1472.0,9677.0,1276.0
2022-06-25,Aeroporto,Alghero,3697.0,138.0,3205.0,171.0
2022-06-24,Porto,Olbia,9511.0,950.0,6289.0,497.0
2022-06-24,Aeroporto,Olbia,9101.0,190.0,7703.0,580.0
2022-06-24,Aeroporto,Alghero,2951.0,2.0,2500.0,0.0
2022-06-23,Porto,Olbia,6968.0,916.0,4665.0,417.0
2022-06-23,Aeroporto,Olbia,6787.0,202.0,4951.0,282.0
2022-06-23,Aeroporto,Alghero,3388.0,0.0,2555.0,2.0
2022-06-22,Porto,Olbia,5622.0,769.0,3373.0,303.0
2022-06-22,Aeroporto,Olbia,7337.0,44.0,5792.0,37.0
2022-06-22,Aeroporto,Alghero,2819.0,8.0,2581.0,8.0
2022-06-21,Porto,Olbia,6722.0,803.0,3692.0,312.0
2022-06-21,Aeroporto,Olbia,6468.0,229.0,6175.0,175.0
2022-06-21,Aeroporto,Alghero,3328.0,180.0,3229.0,183.0
2022-06-20,Porto,Olbia,7578.0,988.0,4350.0,634.0
2022-06-20,Aeroporto,Olbia,6622.0,221.0,7348.0,215.0
2022-06-20,Aeroporto,Alghero,1814.0,4.0,1920.0,10.0
2022-06-19,Porto,Olbia,9526.0,1058.0,6764.0,1163.0
2022-06-19,Aeroporto,Olbia,7331.0,655.0,8238.0,897.0
2022-06-19,Aeroporto,Alghero,3486.0,182.0,3528.0,94.0
2022-06-18,Porto,Olbia,10878.0,1166.0,8924.0,836.0
2022-06-18,Aeroporto,Olbia,9951.0,1140.0,9109.0,1002.0
2022-06-18,Aeroporto,Alghero,3923.0,165.0,3395.0,173.0
2022-06-17,Porto,Olbia,8951.0,921.0,7177.0,496.0
2022-06-17,Aeroporto,Olbia,9156.0,725.0,7151.0,554.0
2022-06-17,Aeroporto,Alghero,3017.0,0.0,2291.0,0.0
2022-06-16,Porto,Olbia,7233.0,769.0,6432.0,331.0
2022-06-16,Aeroporto,Olbia,6423.0,371.0,4989.0,663.0
2022-06-16,Aeroporto,Alghero,2877.0,0.0,2453.0,0.0
2022-06-15,Porto,Olbia,4838.0,693.0,3703.0,213.0
2022-06-15,Aeroporto,Olbia,6839.0,139.0,5405.0,38.0
2022-06-15,Aeroporto,Alghero,2938.0,13.0,2626.0,8.0
2022-06-14,Porto,Olbia,5276.0,674.0,3248.0,326.0
2022-06-14,Aeroporto,Olbia,5625.0,208.0,4937.0,185.0
2022-06-14,Aeroporto,Alghero,3017.0,185.0,2925.0,109.0
2022-06-13,Porto,Olbia,6041.0,896.0,3082.0,486.0
2022-06-13,Aeroporto,Olbia,5941.0,184.0,5664.0,148.0
2022-06-13,Aeroporto,Alghero,1885.0,0.0,1680.0,0.0
2022-06-12,Porto,Olbia,6289.0,892.0,4057.0,931.0
2022-06-12,Aeroporto,Olbia,6700.0,921.0,7187.0,987.0
2022-06-12,Aeroporto,Alghero,3558.0,96.0,3269.0,97.0
2022-06-11,Porto,Olbia,8588.0,1012.0,5005.0,707.0
2022-06-11,Aeroporto,Olbia,8799.0,881.0,7417.0,878.0
2022-06-11,Aeroporto,Alghero,3538.0,188.0,3104.0,14.0
2022-06-10,Porto,Olbia,5660.0,754.0,3679.0,227.0
2022-06-10,Aeroporto,Olbia,8033.0,556.0,5857.0,675.0
2022-06-10,Aeroporto,Alghero,2478.0,3.0,1969.0,2.0
2022-06-09,Porto,Olbia,4643.0,630.0,3627.0,207.0
2022-06-09,Aeroporto,Olbia,5974.0,660.0,4306.0,336.0
2022-06-09,Aeroporto,Alghero,2951.0,0.0,2472.0,0.0
2022-06-08,Porto,Olbia,3444.0,561.0,2264.0,227.0
2022-06-08,Aeroporto,Olbia,5369.0,75.0,4551.0,33.0
2022-06-08,Aeroporto,Alghero,2743.0,8.0,2309.0,0.0
2022-06-07,Porto,Olbia,5078.0,618.0,2567.0,258.0
2022-06-07,Aeroporto,Olbia,4894.0,164.0,5924.0,192.0
2022-06-07,Aeroporto,Alghero,2741.0,107.0,3118.0,115.0
2022-06-06,Porto,Olbia,5410.0,770.0,4116.0,780.0
2022-06-06,Aeroporto,Olbia,5409.0,143.0,7671.0,101.0
2022-06-06,Aeroporto,Alghero,1500.0,0.0,2100.0,14.0
2022-06-05,Porto,Olbia,7513.0,723.0,10486.0,1471.0
2022-06-05,Aeroporto,Olbia,6124.0,752.0,7853.0,520.0
2022-06-05,Aeroporto,Alghero,3479.0,97.0,3864.0,116.0
2022-06-04,Porto,Olbia,7550.0,685.0,6220.0,615.0
2022-06-04,Aeroporto,Olbia,7866.0,778.0,7804.0,1155.0
2022-06-04,Aeroporto,Alghero,3259.0,0.0,3127.0,0.0
2022-06-03,Porto,Olbia,5178.0,776.0,3225.0,155.0
2022-06-03,Aeroporto,Olbia,6709.0,1153.0,5306.0,524.0
2022-06-03,Aeroporto,Alghero,2143.0,4.0,1653.0,0.0
2022-06-02,Porto,Olbia,10147.0,1332.0,2294.0,230.0
2022-06-02,Aeroporto,Olbia,6934.0,213.0,4440.0,140.0
2022-06-02,Aeroporto,Alghero,3257.0,2.0,2283.0,4.0
2022-06-01,Porto,Olbia,6681.0,0.0,2535.0,0.0
2022-06-01,Aeroporto,Olbia,7734.0,76.0,4267.0,61.0
2022-06-01,Aeroporto,Alghero,3799.0,2.0,2272.0,0.0
2022-05-31,Porto,Olbia,4049.0,0.0,2146.0,0.0
2022-05-31,Aeroporto,Olbia,5718.0,355.0,4127.0,197.0
2022-05-31,Aeroporto,Alghero,2936.0,107.0,2480.0,141.0
2022-05-30,Porto,Olbia,3936.0,0.0,1964.0,0.0
2022-05-30,Aeroporto,Olbia,4831.0,71.0,5208.0,20.0
2022-05-30,Aeroporto,Alghero,1727.0,0.0,1653.0,0.0
2022-05-29,Porto,Olbia,4223.0,0.0,2693.0,0.0
2022-05-29,Aeroporto,Olbia,5667.0,345.0,7015.0,278.0
2022-05-29,Aeroporto,Alghero,2977.0,113.0,2845.0,111.0
2022-05-28,Porto,Olbia,5549.0,0.0,3120.0,0.0
2022-05-28,Aeroporto,Olbia,6966.0,1229.0,6059.0,914.0
2022-05-28,Aeroporto,Alghero,2828.0,4.0,2146.0,1.0
2022-05-27,Porto,Olbia,4763.0,0.0,3074.0,0.0
2022-05-27,Aeroporto,Olbia,7209.0,601.0,5077.0,972.0
2022-05-27,Aeroporto,Alghero,1885.0,0.0,1600.0,0.0
2022-05-26,Porto,Olbia,2998.0,2.0,2069.0,8.0
2022-05-26,Aeroporto,Olbia,5656.0,354.0,3178.0,135.0
2022-05-26,Aeroporto,Alghero,2622.0,2.0,2190.0,0.0
2022-05-25,Porto,Olbia,2689.0,0.0,1849.0,0.0
2022-05-25,Aeroporto,Olbia,4800.0,53.0,3017.0,184.0
2022-05-25,Aeroporto,Alghero,2343.0,4.0,2132.0,0.0
2022-05-24,Porto,Olbia,2693.0,0.0,1390.0,0.0
2022-05-24,Aeroporto,Olbia,3118.0,212.0,2592.0,129.0
2022-05-24,Aeroporto,Alghero,2598.0,139.0,2443.0,103.0
2022-05-23,Porto,Olbia,3689.0,0.0,1901.0,0.0
2022-05-23,Aeroporto,Olbia,4614.0,204.0,4129.0,39.0
2022-05-23,Aeroporto,Alghero,1463.0,0.0,1536.0,1.0
2022-05-22,Porto,Olbia,2675.0,0.0,1853.0,0.0
2022-05-22,Aeroporto,Olbia,5352.0,177.0,5289.0,170.0
2022-05-22,Aeroporto,Alghero,2990.0,92.0,3046.0,77.0
2022-05-21,Porto,Olbia,3580.0,0.0,2392.0,2.0
2022-05-21,Aeroporto,Olbia,5532.0,741.0,3999.0,265.0
2022-05-21,Aeroporto,Alghero,2590.0,32.0,2265.0,3.0
2022-05-20,Porto,Olbia,2583.0,0.0,2091.0,0.0
2022-05-20,Aeroporto,Olbia,6089.0,1039.0,3911.0,818.0
2022-05-20,Aeroporto,Alghero,1722.0,0.0,1517.0,0.0
2022-05-19,Porto,Olbia,2454.0,0.0,1803.0,0.0
2022-05-19,Aeroporto,Olbia,3870.0,188.0,2563.0,122.0
2022-05-19,Aeroporto,Alghero,2429.0,6.0,1986.0,2.0
2022-05-18,Porto,Olbia,1698.0,0.0,1257.0,0.0
2022-05-18,Aeroporto,Olbia,2582.0,6.0,1855.0,2.0
2022-05-18,Aeroporto,Alghero,2102.0,0.0,1934.0,1.0
2022-05-17,Porto,Olbia,2247.0,0.0,1276.0,0.0
2022-05-17,Aeroporto,Olbia,2578.0,130.0,2299.0,131.0
2022-05-17,Aeroporto,Alghero,2268.0,112.0,2129.0,0.0
2022-05-16,Porto,Olbia,3097.0,0.0,1499.0,0.0
2022-05-16,Aeroporto,Olbia,3540.0,8.0,3562.0,7.0
2022-05-16,Aeroporto,Alghero,1327.0,1.0,1380.0,2.0
2022-05-15,Porto,Olbia,2014.0,0.0,1714.0,0.0
2022-05-15,Aeroporto,Olbia,3906.0,124.0,4460.0,126.0
2022-05-15,Aeroporto,Alghero,2718.0,68.0,2905.0,81.0
2022-05-14,Porto,Olbia,2484.0,0.0,1504.0,0.0
2022-05-14,Aeroporto,Olbia,4362.0,308.0,3578.0,214.0
2022-05-14,Aeroporto,Alghero,2416.0,1.0,2087.0,2.0
2022-05-13,Porto,Olbia,2068.0,0.0,1859.0,0.0
2022-05-13,Aeroporto,Olbia,5068.0,840.0,3143.0,631.0
2022-05-13,Aeroporto,Alghero,1751.0,1.0,1479.0,0.0
2022-05-12,Porto,Olbia,1592.0,6.0,1559.0,0.0
2022-05-12,Aeroporto,Olbia,3308.0,151.0,2122.0,66.0
